,arrays,label
8397,"[1.12614669e-08 6.57756352e-07 1.12777226e-05 1.21501916e-04
 1.19559536e-03 9.66719288e-03 3.39892245e-02 4.60918452e-02]",0
8398,"[6.94295306e-08 3.78025836e-06 6.10147995e-05 6.44161424e-04
 5.94239631e-03 3.28670853e-02 6.17524164e-02 6.79681278e-02]",0
8399,"[7.06636126e-08 4.12709208e-06 7.07052345e-05 7.55477795e-04
 6.88669216e-03 3.58193736e-02 6.34938956e-02 6.90495167e-02]",0
8400,"[3.26545722e-07 3.20985489e-05 1.61799635e-03 2.41772306e-02
 1.12874568e-01 1.95100389e-01 2.15965823e-01 2.18499200e-01]",0
8401,"[5.63970824e-07 5.18168950e-05 1.99767293e-03 2.50410250e-02
 1.13094888e-01 1.95111361e-01 2.15966261e-01 2.18499232e-01]",0
8402,"[2.40900260e-07 2.41598176e-05 1.39960346e-03 2.35103883e-02
 1.12690256e-01 1.95091151e-01 2.15965454e-01 2.18499169e-01]",0
8403,"[1.81606445e-07 1.78534870e-05 9.04438005e-04 1.44697931e-02
 8.55662385e-02 1.81120875e-01 2.13803649e-01 2.18270174e-01]",0
8404,"[4.29883308e-07 4.22528506e-05 2.12234362e-03 3.03354026e-02
 1.25658800e-01 2.00016999e-01 2.16632388e-01 2.18568349e-01]",0
8405,"[3.26546157e-07 3.20997315e-05 1.62038357e-03 2.46833725e-02
 1.23351276e-01 2.31601557e-01 2.66074189e-01 2.70736734e-01]",0
8406,"[3.26543330e-07 3.20920508e-05 1.60499928e-03 2.17134409e-02
 7.50822745e-02 1.01198601e-01 1.05128987e-01 1.05543311e-01]",0
8407,"[3.24610290e-07 2.52600317e-05 5.71447975e-04 6.32234717e-03
 4.77311297e-02 1.47500606e-01 1.96491422e-01 2.03994848e-01]",0
8408,"[4.08409440e-07 4.01433244e-05 2.01794992e-03 2.91092206e-02
 1.23450295e-01 1.99782674e-01 2.17349743e-01 2.19416334e-01]",0
8409,"[3.18209689e-07 2.78776372e-05 1.23147817e-03 1.84292674e-02
 9.85924439e-02 1.88593014e-01 2.14152733e-01 2.17363769e-01]",0
8410,"[2.15589492e-07 1.67469700e-05 4.05309358e-04 4.54907329e-03
 3.36359263e-02 9.57244043e-02 1.20126304e-01 1.23404824e-01]",0
8411,"[4.87587284e-07 2.69739884e-05 4.45055539e-04 4.59893562e-03
 3.36658589e-02 9.57286207e-02 1.20126613e-01 1.23404852e-01]",0
8412,"[6.57006501e-07 4.18676744e-05 7.77014146e-04 7.97329645e-03
 4.90741630e-02 1.06190824e-01 1.21717702e-01 1.23572139e-01]",0
8413,"[2.77557050e-07 1.76920225e-05 3.29680135e-04 3.51953576e-03
 2.75390546e-02 8.95558702e-02 1.19021794e-01 1.23285899e-01]",0
8414,"[3.65391070e-07 2.32880697e-05 4.33195485e-04 4.54449277e-03
 3.16215213e-02 8.08586286e-02 9.71869491e-02 9.92452003e-02]",0
8415,"[3.65393631e-07 2.32920373e-05 4.34374904e-04 4.67455443e-03
 3.89086135e-02 1.53557707e-01 2.36952406e-01 2.53138817e-01]",0
8416,"[3.68754320e-07 3.11822473e-05 1.23395236e-03 1.65026412e-02
 7.51061405e-02 1.21183701e-01 1.30250660e-01 1.31258984e-01]",0
8417,"[2.92150884e-07 1.86219055e-05 3.46935957e-04 3.69632742e-03
 2.85125183e-02 8.96833264e-02 1.17309921e-01 1.21221474e-01]",0
8418,"[3.77211934e-07 2.68234641e-05 5.38532469e-04 5.72602688e-03
 3.95036861e-02 1.01076744e-01 1.22303605e-01 1.25037217e-01]",0
8419,"[3.65391893e-07 2.32893446e-05 4.33573815e-04 4.58549901e-03
 3.36578791e-02 9.57274981e-02 1.20126534e-01 1.23404845e-01]",0
8420,"[8.50032301e-09 5.66425331e-07 1.16080485e-05 1.30555202e-04
 1.30958062e-03 1.19072644e-02 6.39838736e-02 1.20556317e-01]",0
8421,"[2.28030110e-09 2.07236969e-07 8.73854399e-06 1.25447677e-04
 1.30405071e-03 1.19023800e-02 6.39816955e-02 1.20555992e-01]",0
8422,"[3.22869386e-08 1.01171957e-06 1.28344377e-05 1.32065102e-04
 1.31110750e-03 1.19086027e-02 6.39844681e-02 1.20556407e-01]",0
8423,"[8.03615610e-08 5.35459170e-06 1.09640942e-04 1.22243206e-03
 1.13048671e-02 6.21756040e-02 1.19826757e-01 1.33419244e-01]",0
8424,"[9.61700373e-09 6.40835509e-07 1.31328009e-05 1.47683902e-04
 1.47940758e-03 1.32951566e-02 6.79570392e-02 1.22060297e-01]",0
8425,"[8.50032492e-09 5.66426989e-07 1.16084823e-05 1.30606469e-04
 1.31471041e-03 1.23389051e-02 7.80085996e-02 1.84516410e-01]",0
8426,"[8.50032613e-09 5.66428044e-07 1.16087587e-05 1.30639152e-04
 1.31799946e-03 1.26303243e-02 9.02831028e-02 2.69699664e-01]",0
8427,"[8.52646997e-09 6.28057321e-07 1.64058860e-05 2.00619144e-04
 2.02636889e-03 1.77026403e-02 8.12354211e-02 1.34406822e-01]",0
8428,"[1.47982179e-08 9.86087108e-07 2.02071834e-05 2.27123818e-04
 2.26394450e-03 1.95202837e-02 8.56774928e-02 1.36493713e-01]",0
8429,"[8.24984006e-09 4.75370465e-07 8.18974042e-06 8.76736304e-05
 8.76440543e-04 8.17761709e-03 4.98713514e-02 1.08134788e-01]",0
8430,"[5.60978928e-07 1.75558880e-05 2.25561699e-04 2.31611961e-03
 2.20857240e-02 1.52135766e-01 4.39884002e-01 6.36859886e-01]",0
8431,"[4.21216811e-08 3.65733843e-06 1.50697225e-04 2.19236927e-03
 2.19594927e-02 1.52056457e-01 4.39864548e-01 6.36857258e-01]",0
8432,"[1.86858394e-08 1.11561929e-06 2.18365734e-05 2.43775735e-04
 2.45459352e-03 2.32932856e-02 1.57967862e-01 4.46560979e-01]",0
8433,"[1.56143067e-07 9.32207656e-06 1.82391590e-04 2.02777678e-03
 1.96255209e-02 1.39768777e-01 4.24943647e-01 6.30214547e-01]",0
8434,"[1.76655272e-07 1.05465137e-05 2.06298479e-04 2.28789265e-03
 2.16456576e-02 1.36069147e-01 3.36677433e-01 4.26325779e-01]",0
8435,"[1.76654980e-07 1.05462318e-05 2.06220632e-04 2.27882215e-03
 2.08801191e-02 1.12186769e-01 2.19301423e-01 2.47382700e-01]",0
8436,"[1.75960502e-07 9.47903095e-06 1.54014769e-04 1.62864083e-03
 1.57861484e-02 1.17934999e-01 3.90895996e-01 6.08199270e-01]",0
8437,"[1.01473598e-07 6.05823867e-06 1.18549301e-04 1.31991643e-03
 1.29508281e-02 1.00477509e-01 3.56994840e-01 5.75572628e-01]",0
8438,"[1.82823677e-07 1.28955160e-05 3.13503285e-04 3.71653122e-03
 3.47336151e-02 1.99576143e-01 4.65198026e-01 6.17736707e-01]",0
8439,"[1.76655423e-07 1.05466594e-05 2.06338738e-04 2.29260916e-03
 2.20631804e-02 1.52121705e-01 4.39880558e-01 6.36859413e-01]",0
8440,"[1.67309274e-06 7.08535521e-05 1.04974247e-03 1.07907831e-02
 8.56658599e-02 3.15173279e-01 5.07379271e-01 5.65820550e-01]",0
8441,"[1.25723965e-06 6.24363562e-05 1.02672047e-03 1.07637491e-02
 8.56462138e-02 3.15167847e-01 5.07378571e-01 5.65820480e-01]",0
8442,"[1.07161980e-06 5.76720180e-05 1.01151619e-03 1.07450826e-02
 8.56325590e-02 3.15164067e-01 5.07378003e-01 5.65820450e-01]",0
8443,"[2.15108656e-06 9.10896755e-05 1.34843664e-03 1.37514124e-02
 1.03581520e-01 3.42706208e-01 5.19073231e-01 5.67818757e-01]",0
8444,"[3.46461621e-06 1.46684097e-04 2.16649842e-03 2.16286844e-02
 1.44076228e-01 3.91542656e-01 5.36822011e-01 5.70543761e-01]",0
8445,"[1.67304628e-06 7.08174721e-05 1.04296559e-03 1.01340106e-02
 5.75771524e-02 1.13604998e-01 1.27036000e-01 1.28586231e-01]",0
8446,"[1.67309926e-06 7.08586142e-05 1.05069977e-03 1.08896518e-02
 9.16899616e-02 3.87418344e-01 6.75997908e-01 7.75728503e-01]",0
8447,"[1.65497313e-06 6.22632626e-05 8.36051304e-04 8.47914143e-03
 7.01458545e-02 2.85398086e-01 4.87755642e-01 5.53389251e-01]",0
8448,"[6.45673459e-07 2.73469964e-05 4.05834057e-04 4.24024496e-03
 3.80722768e-02 1.97517205e-01 4.07453104e-01 4.94498374e-01]",0
8449,"[1.91856484e-06 1.15391565e-04 2.09751966e-03 2.16198337e-02
 1.39103397e-01 3.67500740e-01 5.12165842e-01 5.52630946e-01]",0
8450,"[1.19908128e-06 7.96480110e-05 1.53529008e-03 1.57332016e-02
 9.25117380e-02 1.99759865e-01 2.33124784e-01 2.37399416e-01]",0
8451,"[1.42498324e-06 8.73586775e-05 1.56289858e-03 1.57648151e-02
 9.25266539e-02 1.99762134e-01 2.33125014e-01 2.37399330e-01]",0
8452,"[6.76528430e-07 5.10469476e-05 1.14894880e-03 1.24172164e-02
 7.98251837e-02 1.91621757e-01 2.31812450e-01 2.37259780e-01]",0
8453,"[4.20039307e-07 3.16992514e-05 7.15223285e-04 7.91627869e-03
 5.82821777e-02 1.73015502e-01 2.28317296e-01 2.36877339e-01]",0
8454,"[8.69827346e-07 6.56453196e-05 1.48162680e-03 1.64551434e-02
 1.24157867e-01 4.00227931e-01 5.93639512e-01 6.48726584e-01]",0
8455,"[8.69770938e-07 6.55892632e-05 1.46423280e-03 1.46726011e-02
 6.71639374e-02 1.08566065e-01 1.16277790e-01 1.17117466e-01]",0
8456,"[8.72150735e-07 7.14741336e-05 1.90923447e-03 2.08765410e-02
 1.11113782e-01 2.16552015e-01 2.45898355e-01 2.49532891e-01]",0
8457,"[2.25385820e-06 1.69947029e-04 3.77593190e-03 3.63315263e-02
 1.52052924e-01 2.46030847e-01 2.66341576e-01 2.68670572e-01]",0
8458,"[8.12944798e-07 4.66160515e-05 8.15556409e-04 8.43780601e-03
 5.96930050e-02 1.65838572e-01 2.10955841e-01 2.17431658e-01]",0
8459,"[8.69803701e-07 6.56218111e-05 1.47428593e-03 1.56589039e-02
 9.24763695e-02 1.99754480e-01 2.33124236e-01 2.37399362e-01]",0
8460,"[4.64040866e-08 4.35156004e-06 1.82453441e-04 2.53585916e-03
 2.41755423e-02 1.36497345e-01 2.94988229e-01 3.51198979e-01]",0
8461,"[2.45846174e-07 1.43823849e-05 2.46305677e-04 2.63855916e-03
 2.42702664e-02 1.36535631e-01 2.94992739e-01 3.51199239e-01]",0
8462,"[3.74124623e-08 3.57281542e-06 1.69533262e-04 2.50755564e-03
 2.41477679e-02 1.36486039e-01 2.94986894e-01 3.51198805e-01]",0
8463,"[7.93057821e-08 7.43675917e-06 3.11631916e-04 4.30171991e-03
 3.87240997e-02 1.77597263e-01 3.17060693e-01 3.54757647e-01]",0
8464,"[5.50196887e-08 5.15946051e-06 2.16294850e-04 3.00080276e-03
 2.81657318e-02 1.49338444e-01 3.02759364e-01 3.52526683e-01]",0
8465,"[4.64041021e-08 4.35158481e-06 1.82479080e-04 2.54048872e-03
 2.45875139e-02 1.49024489e-01 3.58852971e-01 4.59266265e-01]",0
8466,"[4.64040484e-08 4.35149923e-06 1.82390574e-04 2.52457319e-03
 2.32194116e-02 1.12356650e-01 1.99068550e-01 2.18926218e-01]",0
8467,"[4.64321956e-08 4.55406289e-06 3.59059100e-04 1.25994484e-02
 1.07899365e-01 2.63648337e-01 3.58840650e-01 3.82078290e-01]",0
8468,"[3.20752120e-08 3.00788288e-06 1.26144299e-04 1.75828150e-03
 1.71990843e-02 1.09173125e-01 2.69579502e-01 3.36668092e-01]",0
8469,"[4.60299717e-08 4.07726574e-06 1.48548890e-04 1.93882018e-03
 1.87149182e-02 1.17021659e-01 2.81610927e-01 3.46268471e-01]",0
8470,"[5.20791869e-08 4.88333495e-06 3.32932593e-04 1.07790285e-02
 9.70865176e-02 2.37160360e-01 3.03653249e-01 3.15216286e-01]",0
8471,"[3.36110080e-07 2.49918102e-05 9.75379802e-04 1.60808097e-02
 1.01015742e-01 2.37483997e-01 3.03666641e-01 3.15217181e-01]",0
8472,"[1.59943287e-07 1.23884180e-05 5.20433567e-04 9.52306678e-03
 7.26401015e-02 2.09023208e-01 2.95711912e-01 3.14235909e-01]",0
8473,"[2.30543346e-07 1.78561537e-05 7.49216828e-04 1.34155088e-02
 9.13778846e-02 2.28905871e-01 3.01497651e-01 3.14958874e-01]",0
8474,"[2.73346641e-07 2.11703118e-05 8.86733825e-04 1.54302858e-02
 9.21044340e-02 1.93416754e-01 2.28939236e-01 2.33864593e-01]",0
8475,"[2.73347377e-07 2.11716925e-05 8.88634143e-04 1.59880157e-02
 1.11886672e-01 3.02538507e-01 4.48302631e-01 4.95053075e-01]",0
8476,"[2.70567018e-07 1.54444680e-05 2.61314268e-04 2.77961849e-03
 2.51009831e-02 1.30061651e-01 2.49189829e-01 2.80860255e-01]",0
8477,"[3.95458354e-07 3.06271364e-05 1.28146393e-03 2.18807593e-02
 1.22712713e-01 2.55448931e-01 3.09951949e-01 3.18520545e-01]",0
8478,"[2.82446044e-07 2.53972978e-05 1.29994280e-03 2.36100887e-02
 1.25732607e-01 2.53136380e-01 3.07837203e-01 3.16946694e-01]",0
8479,"[2.73346994e-07 2.11709734e-05 8.87643427e-04 1.56928009e-02
 1.00838038e-01 2.37470324e-01 3.03666078e-01 3.15217141e-01]",0
8480,"[1.32476430e-07 1.33373847e-05 9.88348630e-04 2.95227917e-02
 1.87339021e-01 4.09684731e-01 6.05616824e-01 7.05678729e-01]",0
8481,"[1.65325395e-07 1.65367332e-05 1.15234813e-03 3.13296038e-02
 1.88083042e-01 4.09724035e-01 6.05618640e-01 7.05678847e-01]",0
8482,"[6.89444330e-08 6.98673014e-06 6.00878554e-04 2.36430996e-02
 1.84005271e-01 4.09502740e-01 6.05608490e-01 7.05678436e-01]",0
8483,"[5.72926435e-08 5.76823030e-06 4.28257263e-04 1.36375507e-02
 1.19500567e-01 3.28402532e-01 5.42390217e-01 6.81760380e-01]",0
8484,"[1.48694063e-07 1.49700498e-05 1.10888254e-03 3.26971682e-02
 1.97609033e-01 4.20740044e-01 6.13290750e-01 7.08053268e-01]",0
8485,"[1.32476045e-07 1.33365600e-05 9.85287599e-04 2.72853647e-02
 1.37066585e-01 2.35500559e-01 2.68046957e-01 2.72660643e-01]",0
8486,"[1.32476400e-07 1.33373193e-05 9.88105479e-04 2.93334377e-02
 1.82880171e-01 3.96312275e-01 5.84155939e-01 6.90577568e-01]",0
8487,"[1.32083397e-07 1.13443778e-05 3.14182645e-04 3.76567127e-03
 3.58729860e-02 2.22343838e-01 5.40837549e-01 6.95285122e-01]",0
8488,"[7.31288350e-08 7.36254930e-06 5.46402620e-04 1.71578078e-02
 1.37909440e-01 3.52466716e-01 5.56102132e-01 6.65493262e-01]",0
8489,"[1.30214006e-07 1.19124553e-05 7.44724901e-04 2.12823826e-02
 1.59392243e-01 3.96935176e-01 6.18895432e-01 7.30352777e-01]",0
8490,"[1.82886918e-08 1.64319407e-06 5.96117384e-05 7.82379130e-04
 7.68494098e-03 5.18822356e-02 1.30929421e-01 1.58268800e-01]",0
8491,"[4.31786988e-08 3.17421803e-06 7.05046527e-05 7.99891184e-04
 7.70235294e-03 5.18922786e-02 1.30931244e-01 1.58268993e-01]",0
8492,"[5.26106987e-08 4.56416169e-06 1.45344581e-04 1.80843228e-03
 1.65655365e-02 8.27197302e-02 1.46675869e-01 1.60482476e-01]",0
8493,"[2.02712475e-08 1.75868248e-06 5.60448730e-05 7.02702033e-04
 6.89457601e-03 4.80765944e-02 1.28032768e-01 1.57801372e-01]",0
8494,"[2.27528728e-08 1.97401823e-06 6.29249754e-05 7.91423600e-04
 8.00058043e-03 6.88783126e-02 3.13166648e-01 5.81089783e-01]",0
8495,"[2.27528457e-08 1.97398783e-06 6.29101147e-05 7.89330827e-04
 7.79622254e-03 5.68397038e-02 1.67754315e-01 2.18855397e-01]",0
8496,"[2.27818522e-08 2.14456972e-06 1.48673977e-04 5.10518313e-03
 5.26845833e-02 1.41814695e-01 1.84418500e-01 1.91483706e-01]",0
8497,"[4.12178544e-08 3.57590494e-06 1.13911828e-04 1.42201719e-03
 1.34048696e-02 7.57810028e-02 1.52581985e-01 1.72410767e-01]",0
8498,"[2.30146009e-08 2.14047261e-06 7.65883052e-05 9.96839491e-04
 9.65497657e-03 6.07179806e-02 1.39210846e-01 1.63422644e-01]",0
8499,"[2.27528312e-08 1.97397152e-06 6.29021496e-05 7.88213260e-04
 7.69084909e-03 5.18856503e-02 1.30930042e-01 1.58268864e-01]",0
8500,"[4.56518968e-08 3.20045047e-06 7.15004646e-05 8.18108331e-04
 7.85065494e-03 5.14279465e-02 1.23979426e-01 1.47418531e-01]",0
8501,"[4.92148359e-08 3.35872454e-06 7.22637065e-05 8.19200161e-04
 7.85172178e-03 5.14285880e-02 1.23979560e-01 1.47418547e-01]",0
8502,"[1.00773162e-07 4.93326724e-06 7.78430122e-05 8.26495798e-04
 7.85875002e-03 5.14328152e-02 1.23980453e-01 1.47418641e-01]",0
8503,"[1.01497905e-07 7.11513449e-06 1.58843522e-04 1.80437119e-03
 1.62414731e-02 7.91312975e-02 1.37130271e-01 1.49215570e-01]",0
8504,"[5.79354775e-08 4.06154328e-06 9.07236136e-05 1.03639995e-03
 9.80094148e-03 5.93618728e-02 1.28682470e-01 1.48104627e-01]",0
8505,"[4.56519472e-08 3.20049154e-06 7.15114112e-05 8.19404406e-04
 7.96914476e-03 5.67126811e-02 1.60084877e-01 2.04460367e-01]",0
8506,"[4.56516376e-08 3.20023870e-06 7.14442701e-05 8.11512738e-04
 7.29298782e-03 3.45328270e-02 5.63699493e-02 6.03133725e-02]",0
8507,"[4.57118624e-08 3.36388940e-06 8.60981764e-05 1.03411865e-03
 9.87578452e-03 6.07585160e-02 1.34747602e-01 1.56299840e-01]",0
8508,"[2.08559460e-07 1.46200481e-05 3.26111296e-04 3.66956801e-03
 3.06259079e-02 1.17674190e-01 1.73754843e-01 1.83386168e-01]",0
8509,"[4.44876507e-08 2.70845718e-06 4.91031479e-05 5.24590855e-04
 5.06984484e-03 3.67314703e-02 1.05333005e-01 1.33607028e-01]",0
8510,"[1.23576337e-06 5.38596130e-05 7.74695513e-04 7.50597992e-03
 4.45018432e-02 9.09856169e-02 1.02338798e-01 1.03650980e-01]",0
8511,"[6.17900106e-07 3.81470037e-05 7.34146118e-04 7.46615043e-03
 4.44829949e-02 9.09830263e-02 1.02338545e-01 1.03650955e-01]",0
8512,"[5.94673430e-07 2.48929025e-05 3.51339915e-04 3.53266155e-03
 2.66054268e-02 7.93181872e-02 1.00612451e-01 1.03470236e-01]",0
8513,"[1.04180893e-06 4.36001732e-05 6.13743491e-04 6.01842021e-03
 3.87374679e-02 8.81083185e-02 1.01953399e-01 1.03611156e-01]",0
8514,"[1.32210575e-06 5.53097994e-05 7.75047573e-04 7.29240895e-03
 3.79587079e-02 6.70138599e-02 7.27956055e-02 7.34329963e-02]",0
8515,"[1.32214418e-06 5.53437703e-05 7.81039731e-04 7.84641137e-03
 5.90933109e-02 1.85120667e-01 2.47826046e-01 2.57473832e-01]",0
8516,"[1.31333970e-06 5.04508497e-05 6.59194581e-04 6.35187901e-03
 3.97984231e-02 8.73351969e-02 1.00043144e-01 1.01545033e-01]",0
8517,"[2.89404049e-07 1.21152487e-05 1.71223427e-04 1.74462077e-03
 1.44895788e-02 5.50865295e-02 7.84696022e-02 8.20888787e-02]",0
8518,"[1.40370105e-06 7.29705788e-05 1.23547646e-03 1.19170753e-02
 5.78892309e-02 9.78702569e-02 1.05670682e-01 1.06530310e-01]",0
8519,"[1.32212141e-06 5.53236425e-05 7.77479084e-04 7.50859817e-03
 4.45030787e-02 9.09857867e-02 1.02338813e-01 1.03650971e-01]",0
8520,"[5.15812096e-07 1.58703575e-05 2.03381197e-04 2.03312977e-03
 1.54950846e-02 4.67842141e-02 5.92547807e-02 6.09057438e-02]",0
8521,"[3.22757334e-07 1.34052843e-05 1.98041939e-04 2.02727638e-03
 1.54911763e-02 4.67834491e-02 5.92547066e-02 6.09057338e-02]",0
8522,"[6.37163670e-07 1.68849252e-05 2.05186828e-04 2.03501600e-03
 1.54963363e-02 4.67844588e-02 5.92548099e-02 6.09057435e-02]",0
8523,"[5.07286993e-07 1.56081360e-05 2.00031733e-04 2.00070429e-03
 1.53058001e-02 4.66033106e-02 5.92248453e-02 6.09025635e-02]",0
8524,"[6.02609766e-07 1.85399982e-05 2.37460782e-04 2.36111375e-03
 1.73334867e-02 4.83971876e-02 5.95127035e-02 6.09329893e-02]",0
8525,"[5.15814010e-07 1.58713349e-05 2.03526051e-04 2.04748030e-03
 1.63567902e-02 5.56119178e-02 7.44230843e-02 7.71005878e-02]",0
8526,"[5.15816488e-07 1.58726007e-05 2.03713935e-04 2.06636638e-03
 1.76232720e-02 7.33499107e-02 1.11151026e-01 1.17555828e-01]",0
8527,"[4.93664053e-07 1.21852038e-05 1.40092888e-04 1.38886960e-03
 1.12969117e-02 4.01828950e-02 5.47114987e-02 5.68061869e-02]",0
8528,"[7.36298564e-07 2.26518478e-05 2.89919979e-04 2.86311230e-03
 2.00906334e-02 5.16239217e-02 6.17290305e-02 6.29784840e-02]",0
8529,"[6.43562293e-07 2.95006647e-05 4.52292482e-04 4.48445398e-03
 2.71045132e-02 5.65091826e-02 6.38511526e-02 6.47038738e-02]",0
8530,"[1.27074142e-06 3.68567983e-05 4.53310761e-04 4.50127053e-03
 3.45368343e-02 1.11255488e-01 1.49068630e-01 1.54731197e-01]",0
8531,"[5.98449416e-07 2.87718113e-05 4.36771158e-04 4.48369614e-03
 3.45256472e-02 1.11253618e-01 1.49068493e-01 1.54731185e-01]",0
8532,"[7.94010370e-07 3.23262703e-05 4.51175464e-04 4.56407867e-03
 3.49620375e-02 1.11752073e-01 1.49167865e-01 1.54742103e-01]",0
8533,"[6.68410137e-07 2.72139081e-05 3.80022368e-04 3.86397848e-03
 3.06804008e-02 1.06457806e-01 1.48066808e-01 1.54620198e-01]",0
8534,"[7.80885269e-07 3.17902769e-05 4.43407960e-04 4.45747347e-03
 3.26861750e-02 9.42412762e-02 1.19201800e-01 1.22604859e-01]",0
8535,"[7.80880302e-07 3.17856029e-05 4.42562018e-04 4.37453085e-03
 2.87896982e-02 6.76744933e-02 7.90890305e-02 8.04735085e-02]",0
8536,"[8.06342382e-07 4.29473524e-05 7.27119749e-04 7.47572773e-03
 5.02891713e-02 1.28037486e-01 1.56648942e-01 1.60488312e-01]",0
8537,"[5.47047627e-07 2.22734480e-05 3.11173646e-04 3.17807558e-03
 2.60709842e-02 9.80816049e-02 1.42336506e-01 1.49680740e-01]",0
8538,"[6.54809189e-07 1.90243358e-05 2.28670520e-04 2.29485981e-03
 1.98097385e-02 8.67572674e-02 1.37230471e-01 1.46400053e-01]",0
8539,"[7.80887243e-07 3.17921342e-05 4.43744935e-04 4.49129885e-03
 3.45305012e-02 1.11254429e-01 1.49068553e-01 1.54731191e-01]",0
8540,"[1.43936216e-07 1.07835121e-05 2.45980911e-04 2.80426956e-03
 2.61361543e-02 1.51254633e-01 3.43487489e-01 4.23990564e-01]",0
8541,"[1.65448925e-08 1.62921175e-06 1.16806668e-04 2.48085367e-03
 2.57969514e-02 1.51107098e-01 3.43467820e-01 4.23988877e-01]",0
8542,"[1.56212031e-07 1.13773783e-05 2.48794385e-04 2.80818780e-03
 2.61396994e-02 1.51256147e-01 3.43487693e-01 4.23990579e-01]",0
8543,"[1.33624509e-07 1.00110095e-05 2.28373817e-04 2.60525535e-03
 2.44217852e-02 1.44969756e-01 3.38707734e-01 4.22958734e-01]",0
8544,"[2.40512149e-07 1.80182330e-05 4.10769468e-04 4.65433122e-03
 4.12085084e-02 1.96801431e-01 3.72348323e-01 4.29541478e-01]",0
8545,"[1.43936305e-07 1.07836656e-05 2.46044832e-04 2.81235590e-03
 2.68309881e-02 1.73612514e-01 4.61635821e-01 6.47047668e-01]",0
8546,"[1.43936259e-07 1.07835859e-05 2.46011640e-04 2.80815163e-03
 2.64658407e-02 1.61402591e-01 3.96451115e-01 5.21246383e-01]",0
8547,"[1.44533902e-07 1.29286647e-05 5.96816958e-04 9.81358613e-03
 7.80437117e-02 2.56711717e-01 4.06246312e-01 4.55135096e-01]",0
8548,"[2.02442746e-08 1.51672899e-06 3.46225306e-05 3.97721119e-04
 3.97623798e-03 3.44490420e-02 1.59264154e-01 2.87197738e-01]",0
8549,"[1.40697941e-07 9.42108523e-06 1.88748251e-04 2.08192567e-03
 1.97789310e-02 1.27619064e-01 3.26705428e-01 4.19281515e-01]",0
8550,"[3.34139716e-08 2.59622849e-06 9.37337775e-05 1.42837640e-03
 1.47531984e-02 1.11194016e-01 3.73367080e-01 5.87839600e-01]",0
8551,"[3.60008319e-09 3.48285998e-07 2.68238211e-05 9.48583834e-04
 1.38363716e-02 1.10582456e-01 3.73250276e-01 5.87826898e-01]",0
8552,"[4.21407480e-09 4.06554585e-07 3.07678452e-05 1.04984249e-03
 1.49407315e-02 1.16810252e-01 3.82268808e-01 5.92268828e-01]",0
8553,"[2.34126716e-09 2.25876168e-07 1.70955248e-05 5.84104511e-04
 8.45411843e-03 7.42336267e-02 3.09326096e-01 5.53009734e-01]",0
8554,"[3.91217260e-09 3.77426778e-07 2.85620757e-05 9.73907000e-04
 1.37507930e-02 1.02484827e-01 3.08051789e-01 4.45311754e-01]",0
8555,"[3.91217417e-09 3.77428316e-07 2.85633683e-05 9.74543411e-04
 1.38579716e-02 1.07847671e-01 3.50874218e-01 5.45347411e-01]",0
8556,"[3.91190849e-09 3.75147905e-07 2.30772622e-05 4.20185760e-04
 4.52638635e-03 4.10305976e-02 2.21153631e-01 4.93734157e-01]",0
8557,"[2.78154638e-08 2.68349382e-06 2.02991148e-04 6.82290873e-03
 8.16172377e-02 3.40702626e-01 6.17745259e-01 7.59201674e-01]",0
8558,"[3.92385728e-09 3.88042445e-07 3.37636546e-05 1.41487737e-03
 2.12677147e-02 1.47097467e-01 4.00278298e-01 5.74824072e-01]",0
8559,"[3.91217494e-09 3.77429066e-07 2.85639992e-05 9.74854299e-04
 1.39108733e-02 1.10636762e-01 3.73260714e-01 5.87828006e-01]",0
8560,"[4.39108611e-07 2.35372052e-05 3.80917883e-04 3.94788748e-03
 3.53930334e-02 1.84169557e-01 3.78302100e-01 4.50030552e-01]",0
8561,"[9.73741621e-07 3.20160880e-05 3.93852427e-04 3.95891742e-03
 3.54033699e-02 1.84177021e-01 3.78304356e-01 4.50030805e-01]",0
8562,"[5.16780601e-07 2.54201175e-05 3.84511193e-04 3.95093164e-03
 3.53958571e-02 1.84171613e-01 3.78302713e-01 4.50030637e-01]",0
8563,"[2.21002717e-07 1.18469799e-05 1.91850355e-04 2.00063349e-03
 1.89196299e-02 1.24119013e-01 3.31074150e-01 4.39458445e-01]",0
8564,"[8.57203740e-08 4.59526864e-06 7.44455464e-05 7.79320018e-04
 7.63937686e-03 6.23681639e-02 2.47831296e-01 4.11444551e-01]",0
8565,"[4.39109609e-07 2.35379099e-05 3.81043319e-04 3.96053775e-03
 3.63878293e-02 2.09834675e-01 4.97776958e-01 6.74055704e-01]",0
8566,"[4.39108517e-07 2.35371390e-05 3.80906115e-04 3.94670442e-03
 3.53023368e-02 1.82015291e-01 3.69065340e-01 4.35479950e-01]",0
8567,"[4.40121487e-07 2.51422699e-05 4.61993201e-04 4.93365467e-03
 4.35505561e-02 2.11390604e-01 4.05211212e-01 4.69344354e-01]",0
8568,"[3.55557139e-07 1.90589299e-05 3.08502260e-04 3.20337623e-03
 2.91792179e-02 1.61682841e-01 3.54880565e-01 4.33822405e-01]",0
